gate,svd_dim,model,sensor,sensor_family__previous,n_cal__previous,alpha__previous,order_statistic_rank__previous,threshold__previous,null_median__previous,null_max__previous,rule__previous,sensor_family__corrected,n_cal__corrected,alpha__corrected,order_statistic_rank__corrected,threshold__corrected,null_median__corrected,null_max__corrected,rule__corrected,delta
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999921,0.0781249999999993,0.2656249999999824,fire if value > threshold,joint_outcome,200,0.05,191,0.2187499999999921,0.07812499999999936,0.2656249999999824,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0556541515051074,0.043511760194265,0.0638698296145598,fire if value > threshold,feature,200,0.05,191,0.0549596941900329,0.0426978000962306,0.0629301004104709,fire if value > threshold,-0.0006944573150744968
gate3a_ood_tue_wed,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0879434789380599,0.0,0.1568354437166419,fire if value > threshold,feature,200,0.05,191,0.0879434789380599,0.0,0.1568354437166419,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0109544378283923,0.0011885435579841,0.0165269140381457,fire if value > threshold,prediction,200,0.05,191,0.0109544378283923,0.0011885435579841,0.0165269140381457,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0390625,0.015625,0.0625,fire if value > threshold,prediction,200,0.05,191,0.0390625,0.015625,0.0625,fire if value > threshold,0.0
gate3a_ood_tue_wed,8,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.068954132867903,0.0493403269675924,0.0788559059007132,fire if value > threshold,prediction,200,0.05,191,0.0676463512032067,0.0477361260854233,0.0764218909647939,fire if value > threshold,-0.0013077816646963059
gate3a_ood_tue_wed,8,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0122457711714704,0.0035415650585132,0.0181606283883713,fire if value > threshold,joint_outcome,200,0.05,191,0.0122457711714704,0.0035415650585132004,0.0181606283883713,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.0937499999999996,0.28125,fire if value > threshold,joint_outcome,200,0.05,191,0.21875,0.09374999999999965,0.28125,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0575171098485287,0.046245208596664,0.0698488965531823,fire if value > threshold,feature,200,0.05,191,0.0575416527397827,0.0453959629070992,0.0683605502489283,fire if value > threshold,2.4542891253996613e-05
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.3,fire if value > threshold,feature,200,0.05,191,0.2,0.0,0.3,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0872720259994517,0.0,0.153213343489505,fire if value > threshold,feature,200,0.05,191,0.0872720259994517,0.0,0.153213343489505,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0070318522937056,0.0012527554089398,0.0148857277757162,fire if value > threshold,prediction,200,0.05,191,0.0070318522937056,0.0012527554089398,0.0148857277757162,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0625,0.015625,0.1171875,fire if value > threshold,prediction,200,0.05,191,0.0625,0.015625,0.1171875,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.100257720058308,0.0665227854623652,0.1313623071107502,fire if value > threshold,prediction,200,0.05,191,0.1002505323962124,0.06419133585316755,0.1263079212092032,fire if value > threshold,-7.187662095606284e-06
gate3a_ood_tue_wed,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0171139834013355,0.0042254837047257,0.026486257637088,fire if value > threshold,joint_outcome,200,0.05,191,0.0171139834013355,0.0042254837047257,0.026486257637088,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999925,0.0781249999999997,0.2499999999999825,fire if value > threshold,joint_outcome,200,0.05,191,0.2187499999999925,0.0781249999999997,0.2499999999999825,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0575171098199209,0.0462452085733562,0.0698488965224153,fire if value > threshold,feature,200,0.05,191,0.0575416527397827,0.0453959629070992,0.0683605502489283,fire if value > threshold,2.454291986180024e-05
gate3a_ood_tue_wed,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.2,0.0,0.3,fire if value > threshold,feature,200,0.05,191,0.2,0.0,0.3,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0870415591188627,0.0,0.1550687498165081,fire if value > threshold,feature,200,0.05,191,0.0870415591188627,0.0,0.1550687498165081,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0101703276633815,0.0018761786348243,0.019337643747433,fire if value > threshold,prediction,200,0.05,191,0.0101703276633815,0.0018761786348243,0.019337643747433,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0390625,0.015625,0.0546875,fire if value > threshold,prediction,200,0.05,191,0.0390625,0.015625,0.0546875,fire if value > threshold,0.0
gate3a_ood_tue_wed,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0668889663470101,0.0472766652675026,0.0920015895080163,fire if value > threshold,prediction,200,0.05,191,0.0659384461768034,0.0454561632662151,0.0892416481325863,fire if value > threshold,-0.0009505201702066923
gate3a_ood_tue_wed,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0107896142410631,0.0034715799271408,0.0229849005653841,fire if value > threshold,joint_outcome,200,0.05,191,0.0107896142410631,0.0034715799271408,0.0229849005653841,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2343749999999926,0.1093749999999989,0.328125,fire if value > threshold,joint_outcome,200,0.05,191,0.2343749999999926,0.10937499999999895,0.328125,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0591572693232891,0.0477076152005963,0.0697706066963125,fire if value > threshold,feature,200,0.05,191,0.058285679483015,0.04698057614648355,0.0685849239062475,fire if value > threshold,-0.0008715898402740993
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1666666666666666,0.0,0.25,fire if value > threshold,feature,200,0.05,191,0.1666666666666666,0.0,0.25,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.090775014071253,0.0,0.1494550726373547,fire if value > threshold,feature,200,0.05,191,0.090775014071253,0.0,0.1494550726373547,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0078149435872446,0.0013084637642981,0.0221649690889128,fire if value > threshold,prediction,200,0.05,191,0.0078149435872446,0.00130846376429815,0.0221649690889128,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.0234375,0.1328125,fire if value > threshold,prediction,200,0.05,191,0.09375,0.0234375,0.1328125,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0952244214668537,0.0665161754871319,0.1104205305669227,fire if value > threshold,prediction,200,0.05,191,0.0926884158000356,0.06551187163732505,0.1104205305830724,fire if value > threshold,-0.0025360056668180947
gate3a_ood_tue_wed,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0135625395117152,0.0038760276031924,0.0206048632056964,fire if value > threshold,joint_outcome,200,0.05,191,0.0135625395117152,0.0038760276031924003,0.0206048632056964,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999984,0.0781249999999955,0.2343749999999906,fire if value > threshold,joint_outcome,200,0.05,191,0.2031249999999984,0.07812499999999556,0.2343749999999906,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0591572692969506,0.0477076151772144,0.0697706066651413,fire if value > threshold,feature,200,0.05,191,0.058285679483015,0.04698057614648355,0.0685849239062475,fire if value > threshold,-0.0008715898139355985
gate3a_ood_tue_wed,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1666666666666666,0.0,0.25,fire if value > threshold,feature,200,0.05,191,0.1666666666666666,0.0,0.25,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0907856970133748,0.0,0.1509191941819111,fire if value > threshold,feature,200,0.05,191,0.0907856970133748,0.0,0.1509191941819111,fire if value > threshold,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3a_ood_tue_wed,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0109544378283923,0.0027152654958747,0.019337643747433,fire if value > threshold,prediction,200,0.05,191,0.0109544378283923,0.0027152654958747,0.019337643747433,fire if value > threshold,0.0
